site,plot_id,plot,split_plot,sub_plot,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,pm_factor_level,pm_n_rate,harvest_area,start_cut_1,end_cut_1,start_cart_cut_1,end_cart_cut_1,yield_dry_matter_cut_1,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,yield_dry_matter_cut_2,note
Rothamsted,7a,7,*,a,2004,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,5.078,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.576,0
Rothamsted,7b,7,*,b,2004,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,6.114,11/11/2004,11/11/2004,11/11/2004,11/11/2004,2.138,0
Rothamsted,7c,7,*,c,2004,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,4.976,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.707,0
Rothamsted,7d,7,*,d,2004,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,3.809,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.349,0
Rothamsted,7a,7,*,a,2005,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,5.881,01/11/2005,01/11/2005,01/11/2005,01/11/2005,1.299,0
Rothamsted,7b,7,*,b,2005,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,6.151,01/11/2005,01/11/2005,01/11/2005,01/11/2005,1.367,0
Rothamsted,7c,7,*,c,2005,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,4.178,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.933,0
Rothamsted,7d,7,*,d,2005,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,2.667,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.497,0
Rothamsted,7a,7,*,a,2006,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,2.000,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,3.804,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.796,0
Rothamsted,7b,7,*,b,2006,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,1.500,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,3.978,13/11/2006,14/11/2006,13/11/2006,14/11/2006,2.028,0
Rothamsted,7c,7,*,c,2006,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,3.559,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.343,0
Rothamsted,7d,7,*,d,2006,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,2.536,13/11/2006,14/11/2006,13/11/2006,14/11/2006,0.807,0
Rothamsted,7a,7,*,a,2007,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,4.836,06/11/2007,07/11/2007,06/11/2007,07/11/2007,2.773,0
Rothamsted,7b,7,*,b,2007,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,4.925,06/11/2007,07/11/2007,06/11/2007,07/11/2007,2.795,0
Rothamsted,7c,7,*,c,2007,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,4.178,06/11/2007,07/11/2007,06/11/2007,07/11/2007,2.012,0
Rothamsted,7d,7,*,d,2007,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,2.277,06/11/2007,07/11/2007,06/11/2007,07/11/2007,1.389,0
Rothamsted,7a,7,*,a,2008,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,5.686,28/10/2008,03/11/2008,28/10/2008,03/11/2008,3.106,0
Rothamsted,7b,7,*,b,2008,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,5.718,28/10/2008,03/11/2008,28/10/2008,03/11/2008,3.404,0
Rothamsted,7c,7,*,c,2008,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,4.728,28/10/2008,03/11/2008,28/10/2008,03/11/2008,3.203,0
Rothamsted,7d,7,*,d,2008,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,2.519,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.829,0
Rothamsted,7a,7,*,a,2009,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,3.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,5.271,09/11/2009,10/11/2009,09/11/2009,10/11/2009,1.443,0
Rothamsted,7b,7,*,b,2009,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,1.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,5.728,09/11/2009,10/11/2009,09/11/2009,10/11/2009,1.834,0
Rothamsted,7c,7,*,c,2009,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.500,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,5.133,09/11/2009,10/11/2009,09/11/2009,10/11/2009,1.504,0
Rothamsted,7d,7,*,d,2009,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,3.182,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.964,0
Rothamsted,7a,7,*,a,2010,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,5.116,02/11/2010,02/11/2010,02/11/2010,02/11/2010,1.636,0
Rothamsted,7b,7,*,b,2010,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,5.323,02/11/2010,02/11/2010,02/11/2010,02/11/2010,1.839,0
Rothamsted,7c,7,*,c,2010,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,5.200,02/11/2010,02/11/2010,02/11/2010,02/11/2010,1.97,0
Rothamsted,7d,7,*,d,2010,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,2.643,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.972,0
Rothamsted,7a,7,*,a,2011,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,4.441,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.012,0
Rothamsted,7b,7,*,b,2011,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,4.512,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.044,0
Rothamsted,7c,7,*,c,2011,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,3.914,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.496,0
Rothamsted,7d,7,*,d,2011,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,1.992,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.018,0
Rothamsted,7a,7,*,a,2012,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,5.148,02/11/2012,02/11/2012,02/11/2012,02/11/2012,2.728,0
Rothamsted,7b,7,*,b,2012,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.750,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,5.085,02/11/2012,02/11/2012,02/11/2012,02/11/2012,2.773,0
Rothamsted,7c,7,*,c,2012,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,5.007,02/11/2012,02/11/2012,02/11/2012,02/11/2012,2.943,0
Rothamsted,7d,7,*,d,2012,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,3.943,02/11/2012,02/11/2012,02/11/2012,02/11/2012,2.769,0
Rothamsted,7-1a,7,1.000,a,2013,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.786,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.951,3
Rothamsted,7-1b,7,1.000,b,2013,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.982,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1.145,3
Rothamsted,7-1c,7,1.000,c,2013,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.923,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1.615,3
Rothamsted,7-1d,7,1.000,d,2013,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,3.242,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.964,3
Rothamsted,7-2a,7,2.000,a,2013,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.617,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1.057,7
Rothamsted,7-2b,7,2.000,b,2013,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.968,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1.153,7
Rothamsted,7-2c,7,2.000,c,2013,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,4.565,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1.466,7
Rothamsted,7-2d,7,2.000,d,2013,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,3.888,21/11/2013,22/11/2013,21/11/2013,22/11/2013,1,7
Rothamsted,7-1a,7,1.000,a,2014,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,4.743,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.682,3
Rothamsted,7-1b,7,1.000,b,2014,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,5.278,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.902,3
Rothamsted,7-1c,7,1.000,c,2014,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,5.173,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.751,3
Rothamsted,7-1d,7,1.000,d,2014,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,3.052,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.694,3
Rothamsted,7-2a,7,2.000,a,2014,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,5.050,19/11/2014,20/11/2014,19/11/2014,20/11/2014,1.027,7
Rothamsted,7-2b,7,2.000,b,2014,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,5.213,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.999,7
Rothamsted,7-2c,7,2.000,c,2014,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,5.220,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.808,7
Rothamsted,7-2d,7,2.000,d,2014,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,3.835,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.632,7
Rothamsted,7-1a,7,1.000,a,2015,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.489,22/10/2015,22/10/2015,22/10/2015,22/10/2015,2.887,3
Rothamsted,7-1b,7,1.000,b,2015,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.500,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.890,22/10/2015,22/10/2015,22/10/2015,22/10/2015,3.146,3
Rothamsted,7-1c,7,1.000,c,2015,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.619,22/10/2015,22/10/2015,22/10/2015,22/10/2015,2.334,3
Rothamsted,7-1d,7,1.000,d,2015,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,2.994,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.592,3
Rothamsted,7-2a,7,2.000,a,2015,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.510,22/10/2015,22/10/2015,22/10/2015,22/10/2015,2.962,7
Rothamsted,7-2b,7,2.000,b,2015,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.500,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.739,22/10/2015,22/10/2015,22/10/2015,22/10/2015,3.026,7
Rothamsted,7-2c,7,2.000,c,2015,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.464,22/10/2015,22/10/2015,22/10/2015,22/10/2015,2.512,7
Rothamsted,7-2d,7,2.000,d,2015,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,3.339,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.806,7
Rothamsted,7-1a,7,1.000,a,2016,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.587,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.869,3
Rothamsted,7-1b,7,1.000,b,2016,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,6.342,19/10/2016,20/10/2016,19/10/2016,20/10/2016,2.052,3
Rothamsted,7-1c,7,1.000,c,2016,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.568,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.407,3
Rothamsted,7-1d,7,1.000,d,2016,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,4.212,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.739,3
Rothamsted,7-2a,7,2.000,a,2016,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.666,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.761,7
Rothamsted,7-2b,7,2.000,b,2016,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.566,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.865,7
Rothamsted,7-2c,7,2.000,c,2016,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.677,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.571,7
Rothamsted,7-2d,7,2.000,d,2016,PKNaMg,0,0,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,4.752,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.746,7
Rothamsted,7-1a,7,1.000,a,2017,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,3.842,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.05,3
Rothamsted,7-1b,7,1.000,b,2017,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,4.276,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.405,3
Rothamsted,7-1c,7,1.000,c,2017,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,3.878,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.006,3
Rothamsted,7-1d,7,1.000,d,2017,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,1.780,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.374,3
Rothamsted,7-2a,7,2.000,a,2017,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,4.538,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.011,7
Rothamsted,7-2b,7,2.000,b,2017,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,5.283,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.433,7
Rothamsted,7-2c,7,2.000,c,2017,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,4.900,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.474,7
Rothamsted,7-2d,7,2.000,d,2017,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,2.761,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.601,7
Rothamsted,7-1a,7,1.000,a,2018,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,5.828,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.488,3
Rothamsted,7-1b,7,1.000,b,2018,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,b,0.750,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,6.247,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.425,3
Rothamsted,7-1c,7,1.000,c,2018,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,4.722,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.034,3
Rothamsted,7-1d,7,1.000,d,2018,(P)KNaMg,0,0,(P),0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,2.836,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.89,3
Rothamsted,7-2a,7,2.000,a,2018,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,5.469,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.445,7
Rothamsted,7-2b,7,2.000,b,2018,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,b,0.750,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,5.615,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.458,7
Rothamsted,7-2c,7,2.000,c,2018,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,c,0.300,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,5.408,18/10/2018,19/10/2018,18/10/2018,19/10/2018,1.267,7
Rothamsted,7-2d,7,2.000,d,2018,PKNaMg,0,0,P,17,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,3.517,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.927,7
Rothamsted,8a,8,*,a,1965,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.008,28/06/1965,29/06/1965,*,*,3.909,03/12/1965,07/12/1965,*,*,1.392,0
Rothamsted,8b,8,*,b,1965,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.008,28/06/1965,29/06/1965,*,*,3.936,03/12/1965,07/12/1965,*,*,1.375,0
Rothamsted,8c,8,*,c,1965,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.008,28/06/1965,29/06/1965,*,*,4.743,03/12/1965,07/12/1965,*,*,2.044,0
Rothamsted,8d,8,*,d,1965,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.008,28/06/1965,29/06/1965,*,*,4.657,03/12/1965,07/12/1965,*,*,2.077,0
Rothamsted,8a,8,*,a,1966,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.008,07/06/1966,07/06/1966,*,*,3.055,11/10/1966,12/10/1966,*,*,3.065,0
Rothamsted,8b,8,*,b,1966,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.008,07/06/1966,07/06/1966,*,*,3.106,11/10/1966,12/10/1966,*,*,2.941,0
Rothamsted,8c,8,*,c,1966,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.008,07/06/1966,07/06/1966,*,*,3.656,11/10/1966,12/10/1966,*,*,4.813,0
Rothamsted,8d,8,*,d,1966,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.008,07/06/1966,07/06/1966,*,*,3.191,11/10/1966,12/10/1966,*,*,4.98,0
Rothamsted,8a,8,*,a,1967,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.008,12/06/1967,12/06/1967,*,*,2.465,18/10/1967,18/10/1967,*,*,2.23,0
Rothamsted,8b,8,*,b,1967,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.008,12/06/1967,12/06/1967,*,*,2.673,18/10/1967,18/10/1967,*,*,1.983,0
Rothamsted,8c,8,*,c,1967,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.008,12/06/1967,12/06/1967,*,*,3.084,18/10/1967,18/10/1967,*,*,2.4,0
Rothamsted,8d,8,*,d,1967,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.008,12/06/1967,12/06/1967,*,*,2.702,18/10/1967,18/10/1967,*,*,2.236,0
Rothamsted,8a,8,*,a,1968,PNaMg,0,0,P,35,0,0,Mg,10,Na,15,0,0,a,2.000,0,0,0,0,0,0,0.008,11/06/1968,11/06/1968,*,*,1.738,05/11/1968,05/11/1968,*,*,2.198,0
