year,block,main_plot,sub_plot,rotation_factor_level_code,n_or_c_treatment,phase_number,test_or_treatment_crop,crop_name,crop_code,crop_variety,note_id
1973,3,34,*,[G],*,1,1st treatment crop,Permanent grass,G,*,3
1973,3,35,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1973,3,36,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1973,4,37,*,Lu,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,38,*,Lu,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,39,1,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1973,4,39,2,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1973,4,40,1,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1973,4,40,2,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1973,4,41,*,A,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,42,*,A,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,43,*,Ln,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,44,*,Ln,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,45,*,Lc,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,46,*,Lc,*,4,1st test crop,Potatoes,P,King Edward,*
1973,4,47,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1973,4,47,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1973,4,48,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1973,4,48,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1974,1,1,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1974,1,1,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1974,1,2,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1974,1,2,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1974,1,3,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,4,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,5,1,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,1,5,2,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,1,6,1,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,1,6,2,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,1,7,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,8,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,9,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,10,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,11,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,12,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,2,13,1,Rp,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,2,13,2,Rp,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,2,14,1,Rp,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,2,14,2,Rp,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,2,15,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1974,2,16,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1974,2,17,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1974,2,18,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1974,2,19,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,2,20,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,2,21,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,2,22,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,2,23,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1974,2,23,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1974,2,24,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1974,2,24,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1974,3,25,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1974,3,26,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1974,3,27,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,3,28,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,3,29,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1974,3,30,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1974,3,31,1,Rp,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,3,31,2,Rp,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,3,32,1,Rp,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,3,32,2,Rp,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,3,33,*,[G],*,2,2nd treatment crop,Permanent grass,G,*,3
1974,3,34,*,[G],*,2,2nd treatment crop,Permanent grass,G,*,3
1974,3,35,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,3,36,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,4,37,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,38,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,39,1,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,4,39,2,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,4,40,1,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,4,40,2,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1974,4,41,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,42,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,43,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,44,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,45,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,46,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,4,47,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1974,4,47,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1974,4,48,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1974,4,48,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1975,1,1,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1975,1,1,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1975,1,2,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1975,1,2,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1975,1,3,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,4,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,5,1,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,1,5,2,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,1,6,1,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,1,6,2,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,1,7,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,8,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,9,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,10,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,11,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,12,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,2,13,1,Rp,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,2,13,2,Rp,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,2,14,1,Rp,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,2,14,2,Rp,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,2,15,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1975,2,16,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1975,2,17,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1975,2,18,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1975,2,19,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,2,20,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,2,21,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,2,22,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,2,23,1,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1975,2,23,2,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1975,2,24,1,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1975,2,24,2,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1975,3,25,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1975,3,26,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1975,3,27,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,3,28,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,3,29,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1975,3,30,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1975,3,31,1,Rp,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,3,31,2,Rp,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,3,32,1,Rp,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,3,32,2,Rp,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,3,33,*,[G],*,3,3rd treatment crop,Permanent grass,G,*,3
1975,3,34,*,[G],*,3,3rd treatment crop,Permanent grass,G,*,3
1975,3,35,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,3,36,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,4,37,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,38,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,39,1,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,4,39,2,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,4,40,1,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,4,40,2,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1975,4,41,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,42,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,43,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,44,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,45,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,46,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,4,47,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1975,4,47,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1975,4,48,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1975,4,48,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1976,1,1,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1976,1,1,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1976,1,2,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1976,1,2,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1976,1,3,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,1,4,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,1,5,1,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,1,5,2,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,1,6,1,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,1,6,2,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,1,7,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1976,1,8,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1976,1,9,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1976,1,10,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1976,1,11,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1976,1,12,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1976,2,13,1,Rp,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,2,13,2,Rp,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,2,14,1,Rp,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,2,14,2,Rp,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,2,15,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,16,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,17,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,18,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,19,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,20,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,21,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,22,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,23,1,Gc,c,4,1st test crop,Permanent grass,G,*,*
1976,2,23,2,Gn,n,4,1st test crop,Permanent grass,G,*,*
1976,2,24,1,Gc,c,4,1st test crop,Permanent grass,G,*,*
1976,2,24,2,Gn,n,4,1st test crop,Permanent grass,G,*,*
1976,3,25,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,26,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,27,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,28,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,29,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,30,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,31,1,Rp,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,3,31,2,Rp,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,3,32,1,Rp,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,3,32,2,Rp,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,3,33,*,[G],*,4,1st test crop,Permanent grass,G,*,3
1976,3,34,*,[G],*,4,1st test crop,Permanent grass,G,*,3
1976,3,35,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,36,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,37,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,4,38,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,4,39,1,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,4,39,2,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,4,40,1,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,4,40,2,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1976,4,41,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1976,4,42,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1976,4,43,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1976,4,44,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1976,4,45,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1976,4,46,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1976,4,47,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1976,4,47,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1976,4,48,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1976,4,48,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1977,1,1,1,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1977,1,1,2,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1977,1,2,1,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1977,1,2,2,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1977,1,3,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,1,4,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,1,5,1,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,1,5,2,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,1,6,1,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,1,6,2,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,1,7,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1977,1,8,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1977,1,9,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,1,10,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,1,11,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1977,1,12,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1977,2,13,1,Rp,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,2,13,2,Rp,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,2,14,1,Rp,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,2,14,2,Rp,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,2,15,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,16,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,17,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,18,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,19,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,20,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,21,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,22,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,23,1,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1977,2,23,2,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1977,2,24,1,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1977,2,24,2,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1977,3,25,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,26,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,27,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,28,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,29,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,30,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,31,1,Rp,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,3,31,2,Rp,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,3,32,1,Rp,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,3,32,2,Rp,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,3,33,*,[G],*,5,2nd test crop,Permanent grass,G,*,3
1977,3,34,*,[G],*,5,2nd test crop,Permanent grass,G,*,3
1977,3,35,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,36,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,37,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,4,38,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,4,39,1,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,4,39,2,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,4,40,1,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,4,40,2,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1977,4,41,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,4,42,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,4,43,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1977,4,44,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1977,4,45,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1977,4,46,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1977,4,47,1,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1977,4,47,2,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1977,4,48,1,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1977,4,48,2,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1978,1,1,1,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1978,1,1,2,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1978,1,2,1,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1978,1,2,2,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1978,1,3,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,1,4,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,1,5,1,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,1,5,2,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,1,6,1,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,1,6,2,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,1,7,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1978,1,8,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1978,1,9,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,1,10,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,1,11,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1978,1,12,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1978,2,13,1,Rp,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,2,13,2,Rp,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,2,14,1,Rp,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,2,14,2,Rp,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1978,2,15,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,16,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,17,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,18,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,19,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,20,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,21,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,22,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,23,1,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1978,2,23,2,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1978,2,24,1,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1978,2,24,2,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1978,3,25,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,26,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,27,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,28,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,29,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,30,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,31,1,Rp,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
